"symbol","div_or_split","record_date","payment_date","amount","description"
"APO","dividend","2021-11-19 00:00:00","2021-11-30 00:00:00",0.5,"Ordinary Shares - Class A"
"APO","dividend","2022-02-18 00:00:00","2022-02-28 00:00:00",0.4,"Ordinary Shares - Class A (New)"
"APO","dividend","2022-05-18 00:00:00","2022-05-31 00:00:00",0.4,"Ordinary Shares - Class A (New)"
"AQN","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",0.1689788420119093,"Ordinary Shares"
"AQN","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.1706,"Ordinary Shares"
"AQN","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",0.1706,"Ordinary Shares"
"AQN","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.18063889937373376,"Ordinary Shares"
"ARCB","dividend","2021-11-12 00:00:00","2021-11-26 00:00:00",0.08,"Ordinary Shares"
"ARCB","dividend","2022-02-11 00:00:00","2022-02-25 00:00:00",0.08,"Ordinary Shares"
"ARCB","dividend","2022-05-11 00:00:00","2022-05-25 00:00:00",0.12,"Ordinary Shares"
"ARCH","dividend","2021-11-30 00:00:00","2021-12-15 00:00:00",0.25,"Ordinary Shares - Class A"
"ARCH","dividend","2022-02-28 00:00:00","2022-03-15 00:00:00",0.25,"Ordinary Shares - Class A"
"ARCH","dividend","2022-05-31 00:00:00","2022-06-15 00:00:00",0.25,"Ordinary Shares - Class A"
"ARCO","dividend","2020-12-07 00:00:00","2020-12-10 00:00:00",0.03,"Ordinary Shares - Class A"
"ARCO","dividend","2021-07-14 00:00:00","2021-07-23 00:00:00",0.0,"Ordinary Shares - Class A"
"ARCO","dividend","2022-03-28 00:00:00","2022-03-31 00:00:00",0.04,"Ordinary Shares - Class A"
"ARCO","dividend","2022-06-27 00:00:00","2022-06-30 00:00:00",0.04,"Ordinary Shares - Class A"
"ARE","dividend","2021-03-31 00:00:00","2021-04-15 00:00:00",1.09,"Ordinary Shares"
"ARE","dividend","2021-06-30 00:00:00","2021-07-15 00:00:00",1.12,"Ordinary Shares"
"ARE","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",1.12,"Ordinary Shares"
"ARE","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",1.15,"Ordinary Shares"
"ARE","dividend","2022-03-31 00:00:00","2022-04-15 00:00:00",1.15,"Ordinary Shares"
"ARE","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",1.18,"Ordinary Shares"
"ARKK","dividend","2020-12-30 00:00:00","2020-12-31 00:00:00",2.0443,"ARK Innovation ETF"
"ARMK","dividend","2021-08-25 00:00:00","2021-09-08 00:00:00",0.11,"Ordinary Shares"
"ARMK","dividend","2021-11-30 00:00:00","2021-12-07 00:00:00",0.11,"Ordinary Shares"
"ARMK","dividend","2022-02-16 00:00:00","2022-03-02 00:00:00",0.11,"Ordinary Shares"
"ARMK","dividend","2022-05-18 00:00:00","2022-06-01 00:00:00",0.11,"Ordinary Shares"
"ARTNA","dividend","2022-02-09 00:00:00","2022-02-23 00:00:00",0.2675,"Ordinary Shares - Class A"
"ARTNA","dividend","2022-05-09 00:00:00","2022-05-23 00:00:00",0.2729,"Ordinary Shares - Class A"
"ASA","dividend","2022-05-09 00:00:00","2022-05-19 00:00:00",0.01,"Ordinary Shares"
"ASML","dividend","2020-04-27 00:00:00","2020-05-06 00:00:00",1.45773,"New York Shares"
"ASML","dividend","2020-11-03 00:00:00","2020-11-13 00:00:00",1.40952,"New York Shares"
"ASML","dividend","2021-05-04 00:00:00","2021-05-12 00:00:00",1.88635,"New York Shares"
"ASML","dividend","2021-11-03 00:00:00","2021-11-12 00:00:00",2.09376,"New York Shares"
"ASML","dividend","2022-05-04 00:00:00","2022-05-12 00:00:00",4.19025,"New York Shares"
"ASO","dividend","2022-03-17 00:00:00","2022-04-14 00:00:00",0.075,"Ordinary Shares"
"ASO","dividend","2022-06-16 00:00:00","2022-07-14 00:00:00",0.075,"Ordinary Shares"
"ATEN","dividend","2021-11-12 00:00:00","2021-12-15 00:00:00",0.05,"Ordinary Shares"
"ATEN","dividend","2022-02-15 00:00:00","2022-03-01 00:00:00",0.05,"Ordinary Shares"
"ATEN","dividend","2022-05-16 00:00:00","2022-06-01 00:00:00",0.05,"Ordinary Shares"
"ATVI","dividend","2022-04-15 00:00:00","2022-05-06 00:00:00",0.47,"Ordinary Shares"
"AU","dividend","2022-03-11 00:00:00","2022-04-04 00:00:00",0.14842,"ADR"
"AUY","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.03,"Ordinary Shares"
"AUY","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",0.03,"Ordinary Shares"
"AUY","dividend","2022-06-30 00:00:00","2022-07-14 00:00:00",0.0,"Ordinary Shares"
"AVB","dividend","2022-03-31 00:00:00","2022-04-15 00:00:00",1.59,"Ordinary Shares"
"AVB","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",1.59,"Ordinary Shares"
"AVGO","dividend","2021-09-22 00:00:00","2021-09-30 00:00:00",3.6,"Ordinary Shares"
"AVGO","dividend","2021-12-22 00:00:00","2021-12-31 00:00:00",4.1,"Ordinary Shares"
"AVGO","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",4.1,"Ordinary Shares"
"AVGO","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",4.1,"Ordinary Shares"
"AWK","dividend","2020-08-12 00:00:00","2020-09-01 00:00:00",0.55,"Ordinary Shares"
"AWK","dividend","2020-11-10 00:00:00","2020-12-02 00:00:00",0.55,"Ordinary Shares"
"AWK","dividend","2021-05-11 00:00:00","2021-06-01 00:00:00",0.6025,"Ordinary Shares"
"AWK","dividend","2021-08-10 00:00:00","2021-09-01 00:00:00",0.6025,"Ordinary Shares"
"AWK","dividend","2021-11-10 00:00:00","2021-12-01 00:00:00",0.6025,"Ordinary Shares"
"AWK","dividend","2022-02-08 00:00:00","2022-03-01 00:00:00",0.6025,"Ordinary Shares"
"AWK","dividend","2022-05-10 00:00:00","2022-06-01 00:00:00",0.655,"Ordinary Shares"
"AWR","dividend","2021-11-15 00:00:00","2021-12-01 00:00:00",0.365,"Ordinary Shares"
"AWR","dividend","2022-02-15 00:00:00","2022-03-01 00:00:00",0.365,"Ordinary Shares"
"AWR","dividend","2022-05-16 00:00:00","2022-06-01 00:00:00",0.365,"Ordinary Shares"
"AXP","dividend","2020-07-02 00:00:00","2020-08-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2020-10-09 00:00:00","2020-11-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2021-01-08 00:00:00","2021-02-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2021-04-02 00:00:00","2021-05-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2021-07-02 00:00:00","2021-08-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2021-10-08 00:00:00","2021-11-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2022-01-07 00:00:00","2022-02-10 00:00:00",0.43,"Ordinary Shares"
"AXP","dividend","2022-04-08 00:00:00","2022-05-10 00:00:00",0.52,"Ordinary Shares"
"AXP","dividend","2022-07-01 00:00:00","2022-08-10 00:00:00",0.52,"Ordinary Shares"
"AXS","dividend","2021-12-30 00:00:00","2022-01-18 00:00:00",0.43,"Ordinary Shares"
"AXS","dividend","2022-03-31 00:00:00","2022-04-18 00:00:00",0.43,"Ordinary Shares"
"AXS","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.43,"Ordinary Shares"
"AY","dividend","2021-11-30 00:00:00","2021-12-15 00:00:00",0.435,"Ordinary Shares"
"AY","dividend","2022-03-14 00:00:00","2022-03-25 00:00:00",0.44,"Ordinary Shares"
"AY","dividend","2022-05-31 00:00:00","2022-06-15 00:00:00",0.44,"Ordinary Shares"
"AYI","dividend","2021-10-15 00:00:00","2021-11-01 00:00:00",0.13,"Ordinary Shares"
"AYI","dividend","2022-01-20 00:00:00","2022-02-01 00:00:00",0.13,"Ordinary Shares"
"AYI","dividend","2022-04-18 00:00:00","2022-05-02 00:00:00",0.13,"Ordinary Shares"
"AZN","dividend","2021-08-13 00:00:00","2021-09-13 00:00:00",0.45,"ADR"
"AZN","dividend","2022-02-25 00:00:00","2022-03-28 00:00:00",0.985,"ADR"
"B","dividend","2021-11-23 00:00:00","2021-12-10 00:00:00",0.16,"Ordinary Shares"
"B","dividend","2022-02-24 00:00:00","2022-03-10 00:00:00",0.16,"Ordinary Shares"
"B","dividend","2022-05-26 00:00:00","2022-06-10 00:00:00",0.16,"Ordinary Shares"
"BAC","dividend","2020-09-04 00:00:00","2020-09-25 00:00:00",0.18,"Ordinary Shares"
"BAC","dividend","2020-12-04 00:00:00","2020-12-24 00:00:00",0.18000000715255737,"Ordinary Shares"
"BAC","dividend","2021-03-05 00:00:00","2021-03-26 00:00:00",0.18,"Ordinary Shares"
"BAC","dividend","2021-06-04 00:00:00","2021-06-25 00:00:00",0.18,"Ordinary Shares"
"BAC","dividend","2021-09-03 00:00:00","2021-09-24 00:00:00",0.21,"Ordinary Shares"
"BAC","dividend","2021-12-03 00:00:00","2021-12-31 00:00:00",0.21,"Ordinary Shares"
"BAC","dividend","2022-03-04 00:00:00","2022-03-25 00:00:00",0.21,"Ordinary Shares"
"BAC","dividend","2022-06-03 00:00:00","2022-06-24 00:00:00",0.21,"Ordinary Shares"
"BAM","dividend","2021-02-26 00:00:00","2021-03-31 00:00:00",0.13,"Ordinary Shares - Class A"
"BAM","dividend","2021-05-28 00:00:00","2021-06-30 00:00:00",0.13,"Ordinary Shares - Class A"
"BAM","dividend","2021-08-31 00:00:00","2021-09-29 00:00:00",0.13,"Ordinary Shares - Class A"
"BAM","dividend","2021-11-30 00:00:00","2021-12-31 00:00:00",0.13,"Ordinary Shares - Class A"
"BAM","dividend","2022-02-28 00:00:00","2022-03-31 00:00:00",0.14122797225101666,"Ordinary Shares - Class A"
"BAM","dividend","2022-05-31 00:00:00","2022-06-30 00:00:00",0.14,"Ordinary Shares - Class A"
"BAX","dividend","2020-08-31 00:00:00","2020-10-01 00:00:00",0.245,"Ordinary Shares"
"BAX","dividend","2020-12-04 00:00:00","2021-01-04 00:00:00",0.24500000476837158,"Ordinary Shares"
"BAX","dividend","2021-02-26 00:00:00","2021-04-01 00:00:00",0.245,"Ordinary Shares"
"BAX","dividend","2021-06-04 00:00:00","2021-07-01 00:00:00",0.28,"Ordinary Shares"
"BAX","dividend","2021-09-03 00:00:00","2021-10-01 00:00:00",0.28,"Ordinary Shares"
"BAX","dividend","2021-12-03 00:00:00","2022-01-03 00:00:00",0.28,"Ordinary Shares"
"BAX","dividend","2022-02-25 00:00:00","2022-04-01 00:00:00",0.28,"Ordinary Shares"
"BAX","dividend","2022-06-03 00:00:00","2022-07-01 00:00:00",0.29,"Ordinary Shares"
"BBEU","dividend","2022-03-23 00:00:00","2022-03-25 00:00:00",0.1601,"JPMorgan BetaBuilders Europe ETF"
"BBEU","dividend","2022-06-22 00:00:00","2022-06-24 00:00:00",1.54755,"JPMorgan BetaBuilders Europe ETF"
"BBVA","dividend","2022-04-07 00:00:00","2022-04-25 00:00:00",0.261142,"ADR"
"BBWI","dividend","2022-02-18 00:00:00","2022-03-04 00:00:00",0.2,"Ordinary Shares"
"BBWI","dividend","2022-06-03 00:00:00","2022-06-17 00:00:00",0.2,"Ordinary Shares"
"BBY","dividend","2020-09-15 00:00:00","2020-10-06 00:00:00",0.55,"Ordinary Shares"
"BBY","dividend","2020-12-15 00:00:00","2021-01-05 00:00:00",0.55,"Ordinary Shares"
"BBY","dividend","2021-06-17 00:00:00","2021-07-08 00:00:00",0.7,"Ordinary Shares"
"BBY","dividend","2021-09-14 00:00:00","2021-10-05 00:00:00",0.7,"Ordinary Shares"
"BBY","dividend","2021-12-14 00:00:00","2022-01-04 00:00:00",0.7,"Ordinary Shares"
"BBY","dividend","2022-03-24 00:00:00","2022-04-14 00:00:00",0.88,"Ordinary Shares"
"BBY","dividend","2022-06-14 00:00:00","2022-07-05 00:00:00",0.88,"Ordinary Shares"
"BCC","dividend","2021-12-01 00:00:00","2021-12-15 00:00:00",0.12,"Ordinary Shares"
"BCC","dividend","2022-02-22 00:00:00","2022-03-15 00:00:00",0.12,"Ordinary Shares"
"BCC","dividend","2022-06-01 00:00:00","2022-06-15 00:00:00",2.5,"Ordinary Shares"
"BCE","dividend","2022-03-15 00:00:00","2022-04-15 00:00:00",0.7335938122956702,"Ordinary Shares"
"BCE","dividend","2022-06-15 00:00:00","2022-07-15 00:00:00",0.0,"Ordinary Shares"
"BCX","dividend","2022-06-15 00:00:00","2022-06-30 00:00:00",0.045,"Ordinary Shares"
"BDN","dividend","2021-07-07 00:00:00","2021-07-21 00:00:00",0.19,"Ordinary Shares"
"BDN","dividend","2021-10-06 00:00:00","2021-10-20 00:00:00",0.19,"Ordinary Shares"
"BDN","dividend","2022-01-05 00:00:00","2022-01-19 00:00:00",0.19,"Ordinary Shares"
"BDN","dividend","2022-04-06 00:00:00","2022-04-20 00:00:00",0.19,"Ordinary Shares"
"BDN","dividend","2022-07-06 00:00:00","2022-07-20 00:00:00",0.19,"Ordinary Shares"
"BDX","dividend","2021-06-09 00:00:00","2021-06-30 00:00:00",0.83,"Ordinary Shares"
"BDX","dividend","2021-09-09 00:00:00","2021-09-30 00:00:00",0.83,"Ordinary Shares"
"BDX","dividend","2021-12-10 00:00:00","2021-12-31 00:00:00",0.87,"Ordinary Shares"
"BDX","dividend","2022-03-10 00:00:00","2022-03-31 00:00:00",0.87,"Ordinary Shares"
"BDX","dividend","2022-06-09 00:00:00","2022-06-30 00:00:00",0.87,"Ordinary Shares"
"BEN","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",0.28,"Ordinary Shares"
"BEN","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.29,"Ordinary Shares"
"BEN","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",0.29,"Ordinary Shares"
"BEN","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.29,"Ordinary Shares"
"BEP","dividend","2021-02-26 00:00:00","2021-03-31 00:00:00",0.30375,"Unit"
"BEP","dividend","2021-05-28 00:00:00","2021-06-30 00:00:00",0.30375,"Unit"
"BEP","dividend","2021-08-31 00:00:00","2021-09-29 00:00:00",0.30375,"Unit"
"BEP","dividend","2021-11-30 00:00:00","2021-12-31 00:00:00",0.30375,"Unit"
"BEP","dividend","2022-02-28 00:00:00","2022-03-31 00:00:00",0.3240060601227972,"Unit"
"BEP","dividend","2022-05-31 00:00:00","2022-06-30 00:00:00",0.32,"Unit"
"BEST","split","2022-05-10 00:00:00","2022-05-20 00:00:00",5.0,"ADR"
"BF.B","dividend","2020-09-04 00:00:00","2020-10-01 00:00:00",0.1743,"Ordinary Shares - Class B"
"BF.B","dividend","2020-12-04 00:00:00","2021-01-04 00:00:00",0.17949999868869781,"Ordinary Shares - Class B"
"BF.B","dividend","2021-03-08 00:00:00","2021-04-01 00:00:00",0.1795,"Ordinary Shares - Class B"
"BF.B","dividend","2021-06-08 00:00:00","2021-07-01 00:00:00",0.1795,"Ordinary Shares - Class B"
"BF.B","dividend","2021-09-03 00:00:00","2021-10-01 00:00:00",0.1795,"Ordinary Shares - Class B"
"BF.B","dividend","2021-12-03 00:00:00","2021-12-28 00:00:00",0.1885,"Ordinary Shares - Class B"
"BF.B","dividend","2021-12-09 00:00:00","2021-12-29 00:00:00",1.0,"Ordinary Shares - Class B"
"BF.B","dividend","2022-03-08 00:00:00","2022-04-01 00:00:00",0.1885,"Ordinary Shares - Class B"
"BF.B","dividend","2022-06-08 00:00:00","2022-07-01 00:00:00",0.1885,"Ordinary Shares - Class B"
"BG","dividend","2021-10-18 00:00:00","2021-12-02 00:00:00",0.525,"Ordinary Shares"
"BG","dividend","2022-02-16 00:00:00","2022-03-02 00:00:00",0.525,"Ordinary Shares"
"BG","dividend","2022-05-19 00:00:00","2022-06-02 00:00:00",0.525,"Ordinary Shares"
"BGFV","dividend","2021-11-17 00:00:00","2021-12-01 00:00:00",1.0,"Ordinary Shares"
"BGFV","dividend","2021-12-01 00:00:00","2021-12-15 00:00:00",0.25,"Ordinary Shares"
"BGFV","dividend","2022-03-11 00:00:00","2022-03-25 00:00:00",0.25,"Ordinary Shares"
"BGFV","dividend","2022-06-01 00:00:00","2022-06-15 00:00:00",0.25,"Ordinary Shares"
"BGRN","dividend","2021-11-02 00:00:00","2021-11-05 00:00:00",0.0,"iShares Global Green Bond ETF"
"BGRN","dividend","2022-05-03 00:00:00","2022-05-06 00:00:00",0.16377,"iShares USD Green Bond ETF"
"BGS","dividend","2022-03-31 00:00:00","2022-05-02 00:00:00",0.475,"Ordinary Shares"
"BGS","dividend","2022-06-30 00:00:00","2022-08-01 00:00:00",0.475,"Ordinary Shares"
"BHB","dividend","2022-02-17 00:00:00","2022-03-17 00:00:00",0.24,"Ordinary Shares"
"BHB","dividend","2022-05-17 00:00:00","2022-06-17 00:00:00",0.26,"Ordinary Shares"
"BHP","dividend","2021-09-03 00:00:00","2021-09-21 00:00:00",0.0,"ADR"
"BHP","dividend","2022-02-25 00:00:00","2022-03-28 00:00:00",3.0,"ADR"
"BIG","dividend","2021-06-11 00:00:00","2021-06-25 00:00:00",0.3,"Ordinary Shares"
"BIG","dividend","2021-09-10 00:00:00","2021-09-24 00:00:00",0.3,"Ordinary Shares"
"BIG","dividend","2021-12-15 00:00:00","2021-12-29 00:00:00",0.3,"Ordinary Shares"
"BIG","dividend","2022-03-18 00:00:00","2022-04-01 00:00:00",0.3,"Ordinary Shares"
"BIG","dividend","2022-06-10 00:00:00","2022-06-24 00:00:00",0.3,"Ordinary Shares"
"BIL","dividend","2021-11-02 00:00:00","2021-11-05 00:00:00",0.0,"SPDR Bloomberg Barclays 1-3 Month T-Bill ETF"
"BIMI","split","2022-02-03 00:00:00","2022-02-03 00:00:00",5.0,"Ordinary Shares"
"BIP","dividend","2021-11-30 00:00:00","2021-12-31 00:00:00",0.51,"Unit"
"BIP","dividend","2022-02-28 00:00:00","2022-03-31 00:00:00",0.54,"Unit"
"BIP","split","2022-05-04 00:00:00","2022-06-03 00:00:00",0.6666666666666666,"Unit"
"BIP","split","2022-05-04 00:00:00","2022-06-13 00:00:00",0.6666666666666666,"Unit"
"BIP","dividend","2022-05-31 00:00:00","2022-06-30 00:00:00",0.54,"Unit"
"BIPC","dividend","2021-05-31 00:00:00","2021-06-30 00:00:00",0.0,"Ordinary Shares - Class A (Subordinate Share)"
"BIPC","dividend","2021-08-31 00:00:00","2021-09-29 00:00:00",0.51,"Ordinary Shares - Class A (Subordinate Share)"
"BIPC","dividend","2021-11-30 00:00:00","2021-12-31 00:00:00",0.0,"Ordinary Shares - Class A (Subordinate Share)"
"BIPC","dividend","2022-02-28 00:00:00","2022-03-31 00:00:00",0.54,"Ordinary Shares - Class A (Subordinate Share)"
"BIPC","split","2022-05-11 00:00:00","2022-06-03 00:00:00",0.6666666666666666,"Ordinary Shares - Class A (Subordinate Share)"
"BIPC","split","2022-05-11 00:00:00","2022-06-13 00:00:00",0.6666666666666666,"Ordinary Shares - Class A (Subordinate Share)"
"BIPC","dividend","2022-05-31 00:00:00","2022-06-30 00:00:00",0.0,"Ordinary Shares - Class A (Subordinate Share)"
"BJK","dividend","2021-12-21 00:00:00","2021-12-27 00:00:00",0.3494,"VanEck Gaming ETF"
"BLK","dividend","2020-09-04 00:00:00","2020-09-22 00:00:00",3.63,"Ordinary Shares"
"BLK","dividend","2020-12-04 00:00:00","2020-12-21 00:00:00",3.630000114440918,"Ordinary Shares"
"BLK","dividend","2021-03-05 00:00:00","2021-03-23 00:00:00",4.13,"Ordinary Shares"
"BLK","dividend","2021-06-04 00:00:00","2021-06-23 00:00:00",4.13,"Ordinary Shares"
"BLK","dividend","2021-09-07 00:00:00","2021-09-22 00:00:00",4.13,"Ordinary Shares"
"BLK","dividend","2021-12-07 00:00:00","2021-12-23 00:00:00",4.13,"Ordinary Shares"
"BLK","dividend","2022-03-07 00:00:00","2022-03-23 00:00:00",4.88,"Ordinary Shares"
"BLK","dividend","2022-06-06 00:00:00","2022-06-23 00:00:00",4.88,"Ordinary Shares"
"BLL","dividend","2020-09-01 00:00:00","2020-09-15 00:00:00",0.15,"Ordinary Shares"
"BLL","dividend","2020-12-01 00:00:00","2020-12-15 00:00:00",0.15000000596046448,"Ordinary Shares"
"BLL","dividend","2021-03-01 00:00:00","2021-03-15 00:00:00",0.15,"Ordinary Shares"
"BLL","dividend","2021-06-01 00:00:00","2021-06-15 00:00:00",0.15,"Ordinary Shares"
"BLL","dividend","2021-09-01 00:00:00","2021-09-15 00:00:00",0.2,"Ordinary Shares"
"BLL","dividend","2021-12-01 00:00:00","2021-12-15 00:00:00",0.2,"Ordinary Shares"
"BLL","dividend","2022-03-01 00:00:00","2022-03-15 00:00:00",0.2,"Ordinary Shares"
"BLL","dividend","2022-06-01 00:00:00","2022-06-15 00:00:00",0.2,"Ordinary Shares"
"BLV","dividend","2021-08-03 00:00:00","2021-08-05 00:00:00",0.24903,"Vanguard Long-Term Bond ETF"
"BLV","dividend","2021-11-02 00:00:00","2021-11-04 00:00:00",0.2474,"Vanguard Long-Term Bond ETF"
"BLV","dividend","2022-03-02 00:00:00","2022-03-04 00:00:00",0.225504,"Vanguard Long-Term Bond ETF"
"BLV","dividend","2022-05-03 00:00:00","2022-05-05 00:00:00",0.235934,"Vanguard Long-Term Bond ETF"
"BLV","dividend","2022-06-02 00:00:00","2022-06-06 00:00:00",0.247176,"Vanguard Long-Term Bond ETF"
"BLX","dividend","2021-11-09 00:00:00","2021-11-23 00:00:00",0.25,"Ordinary Shares - Class E"
"BLX","dividend","2022-03-07 00:00:00","2022-03-22 00:00:00",0.25,"Ordinary Shares - Class E"
"BLX","dividend","2022-05-16 00:00:00","2022-06-01 00:00:00",0.25,"Ordinary Shares - Class E"
"BME","dividend","2021-11-15 00:00:00","2021-11-30 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2021-12-17 00:00:00","2021-12-31 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2022-01-14 00:00:00","2022-01-31 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2022-02-15 00:00:00","2022-02-28 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2022-03-15 00:00:00","2022-03-31 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2022-04-14 00:00:00","2022-04-29 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2022-05-16 00:00:00","2022-05-31 00:00:00",0.213,"Ordinary Shares"
"BME","dividend","2022-06-15 00:00:00","2022-06-30 00:00:00",0.213,"Ordinary Shares"
"BMI","dividend","2021-11-26 00:00:00","2021-12-10 00:00:00",0.2,"Ordinary Shares"
"BMI","dividend","2022-02-25 00:00:00","2022-03-11 00:00:00",0.2,"Ordinary Shares"
"BMI","dividend","2022-05-27 00:00:00","2022-06-10 00:00:00",0.2,"Ordinary Shares"
"BMO","dividend","2021-05-03 00:00:00","2021-05-26 00:00:00",0.8545768232315903,"Ordinary Shares"
"BMO","dividend","2021-08-03 00:00:00","2021-08-26 00:00:00",0.8449110053643879,"Ordinary Shares"
"BMO","dividend","2021-11-01 00:00:00","2021-11-26 00:00:00",0.8560952365568818,"Ordinary Shares"
"BMO","dividend","2022-02-01 00:00:00","2022-02-28 00:00:00",1.0523733789098044,"Ordinary Shares"
"BMO","dividend","2022-05-02 00:00:00","2022-05-26 00:00:00",1.0443577200021987,"Ordinary Shares"
"BMY","dividend","2021-01-04 00:00:00","2021-02-01 00:00:00",0.49,"Ordinary Shares"
"BMY","dividend","2021-04-01 00:00:00","2021-05-03 00:00:00",0.49,"Ordinary Shares"
"BMY","dividend","2021-07-02 00:00:00","2021-08-02 00:00:00",0.49,"Ordinary Shares"
"BMY","dividend","2021-10-01 00:00:00","2021-11-01 00:00:00",0.49,"Ordinary Shares"
"BMY","dividend","2022-01-07 00:00:00","2022-02-01 00:00:00",0.54,"Ordinary Shares"
"BMY","dividend","2022-04-01 00:00:00","2022-05-02 00:00:00",0.54,"Ordinary Shares"
"BMY","dividend","2022-07-01 00:00:00","2022-08-01 00:00:00",0.54,"Ordinary Shares"
"BND","dividend","2021-08-03 00:00:00","2021-08-05 00:00:00",0.1361,"Vanguard Total Bond Market ETF"
"BND","dividend","2021-11-02 00:00:00","2021-11-04 00:00:00",0.134025,"Vanguard Total Bond Market ETF"
"BND","dividend","2022-03-02 00:00:00","2022-03-04 00:00:00",0.129102,"Vanguard Total Bond Market ETF"
"BND","dividend","2022-05-03 00:00:00","2022-05-05 00:00:00",0.140826,"Vanguard Total Bond Market ETF"
"BND","dividend","2022-06-02 00:00:00","2022-06-06 00:00:00",0.148043,"Vanguard Total Bond Market ETF"
"BNDX","dividend","2021-11-02 00:00:00","2021-11-04 00:00:00",0.039,"Vanguard Total International Bond ETF"
