eth_cust_address,address,chain,symbol,target_position_value,date_time
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,XL,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,JMIA,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,OTLY,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,APPS,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TSLA,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SLI,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YALA,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,AMC,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,HYZN,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LYFT,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FTCH,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LMND,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,GME,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,DNMR,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,MRNA,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SY,-0.008,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BEKE,-0.009000000000000001,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ROOT,-0.009000000000000001,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WKHS,-0.009000000000000001,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BYND,-0.009000000000000001,2022-01-31 14:55:35
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,EH,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,QS,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,URA,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BLI,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FCX,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CWH,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BJRI,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ATAI,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WISH,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YY,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TRUP,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,UPST,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,REAL,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TGLS,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CHWY,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,XL,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,JMIA,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SAVA,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,APPS,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FTCH,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TSLA,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SLI,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YALA,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,AMC,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,HYZN,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LYFT,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LMND,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,GME,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,DNMR,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,MRNA,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SY,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,OTLY,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,VFF,-0.027999999999999997,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WKHS,-0.028999999999999998,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BYND,-0.028999999999999998,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ROOT,-0.028999999999999998,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BEKE,-0.028999999999999998,2022-01-31 15:29:27
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YALA,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,URA,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,VFF,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FCX,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BLI,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BJRI,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TGLS,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SLI,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SY,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CHWY,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LYFT,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CWH,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SAVA,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WKHS,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,DNMR,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TRUP,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YY,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,JMIA,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,MRNA,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,XL,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,APPS,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FTCH,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LMND,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TSLA,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ATAI,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,HYZN,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,QS,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,EH,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,UPST,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,GME,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,REAL,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WISH,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,OTLY,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,AMC,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ROOT,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BYND,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BEKE,-0.015,2022-01-31 20:50:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,REAL,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,URA,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BJRI,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,APPS,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WISH,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,GME,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,HYZN,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,OTLY,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TSLA,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,QS,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SLI,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SAVA,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,MRNA,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,XL,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,AMC,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,DNMR,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LYFT,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,EH,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FCX,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SY,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,UPST,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BEKE,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CWH,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BYND,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BLI,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ROOT,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,WKHS,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ATAI,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TGLS,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TRUP,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,VFF,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LMND,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YY,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,JMIA,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CHWY,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FTCH,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YALA,-0.07,2022-02-01 15:00:50
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BYND,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,DNMR,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,REAL,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,ROOT,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YY,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,APPS,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CHWY,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LMND,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,JMIA,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,CWH,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SAVA,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,GME,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,YALA,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,HYZN,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TSLA,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BEKE,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,BJRI,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,TGLS,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,LYFT,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,URA,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,SY,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,EH,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,FCX,-0.09,2022-02-01 15:20:22
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SKL,QS,-0.09,2022-02-01 15:20:22
