,trade_id,address,chain,symbol,target_position_value,entry_date_time,next_market_open,market_entry_date_time,market_entry_date,vwap,post_cumulative_share_count,realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
2703,374,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TECK,202.6474073261754,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,40.252665,5.0343848618762355,-68.75175466558164,9649.876539341685,202.64740732617537,204.2338708393421,1.5864635131667058,-0.039412633006204824,5.073797494882441,0.0
2710,375,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CGC,192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,6.967766,27.69862403341813,-35.98824053551549,9649.876539341685,192.99753078683372,215.9593659534754,22.96183516664169,-3.295437184119227,30.994061217537357,0.0
2717,376,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ENS,192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,70.151425,2.751156242183729,0.0,9649.876539341685,192.99753078683372,177.3907478835457,-15.606782903288007,0.22247278516848384,2.528683457015245,0.0
2724,377,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,NG,192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,7.877155,24.500918261330863,-27.670553054962724,9649.876539341685,192.99753078683372,213.29930142962922,20.301770642795503,-2.5772973418442957,27.07821560317516,0.0
2731,378,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TV,192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,11.203516,17.226514496594973,-47.3005290517215,9649.876539341685,192.99753078683372,196.68741176222426,3.689880975390537,-0.3293502660584888,17.55586476265346,0.0
2738,379,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MUFG,192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,6.052677,31.886309278825504,-9.420491213336211,9649.876539341685,192.99753078683372,188.36697535312481,-4.630555433708906,0.7650425479021772,31.121266730923328,0.0
2745,380,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SLB,192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,42.647393,4.525423881990482,-10.414629505057627,9649.876539341685,192.99753078683372,217.62937880261887,24.631848015785152,-0.5775698415090731,5.102993723499555,0.0
2752,381,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,PENN,183.34765424749202,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,38.358156,4.779887079230086,-34.12491876779621,9649.876539341685,183.34765424749202,179.69877643963233,-3.648877807859691,0.09512651775699778,4.684760561473088,0.0
2759,382,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,JBT,183.34765424749202,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,110.571451,1.6581825832012644,10.347238402894886,9649.876539341685,183.34765424749202,165.55047409277236,-17.797180154719655,0.16095637701923307,1.4972262061820314,0.0
2766,383,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SCHW,183.34765424749202,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,81.797641,2.2414785072773924,-36.230776673752715,9649.876539341685,183.34765424749202,178.96763943128758,-4.380014816204437,0.05354695762197392,2.1879315496554184,0.0
2773,384,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,INTC,183.34765424749202,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,47.189571,3.885342679794483,-2.343075329763453,9649.876539341685,183.34765424749202,177.95733789660588,-5.390316350886138,0.11422685641465438,3.7711158233798288,0.0
2780,385,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,JOBY,173.69777770815034,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,5.198396,33.41372563924533,-7.383297299601476,9649.876539341685,173.69777770815034,173.10259691679414,-0.5951807913561993,0.11449316122823257,33.299232478017096,0.0
2787,386,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CVNA,173.69777770815034,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,106.332884,1.6335283232621653,-94.95314303733014,9649.876539341685,173.69777770815034,188.34199376552795,14.644216057377605,-0.1377204821922972,1.7712488054544626,0.0
2795,388,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GRBK,173.69777770815034,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,19.957918,8.703201291244424,24.35200977936906,9649.876539341685,173.69777770815034,180.33208191391267,6.634304205762334,-0.33241464394043174,9.035615935184856,0.0
2802,389,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,THRM,164.04790116880866,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,70.510269,2.326581695055066,-11.78873361088333,9649.876539341685,164.04790116880866,161.81024549647373,-2.237655672334938,0.03173517423873306,2.294846520816333,0.0
2809,390,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ZTO,164.04790116880866,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,26.051098,6.297158805698273,-1.7462210282965474,9649.876539341685,164.04790116880866,162.2978689916867,-1.750032177121966,0.06717690659802386,6.229981899100249,0.0
2816,391,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,Z,154.39802462946696,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,49.432739,3.1233961085884188,-45.346501671994716,9649.876539341685,154.39802462946696,140.07936824295476,-14.318656386512203,0.28965937708837464,2.833736731500044,0.0
2823,392,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,IIVI,144.74814809012528,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,64.530328,2.2431026243989534,-36.48457337014471,9649.876539341685,144.74814809012528,156.7881589348823,12.040010844757006,-0.18657910501798483,2.4296817294169384,0.0
2830,393,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ESTC,135.09827155078358,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,91.716642,1.4729962698676167,0.0,9649.876539341685,114.43422995823293,124.78426031946609,-10.314011231317494,0.1124551772329115,1.3605410926347052,0.0
2837,394,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,COUP,135.09827155078358,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,108.075037,1.2500414091996432,-58.624203250735704,9649.876539341685,135.09827155078358,127.65470250470074,-7.4435690460828425,0.0688740827919665,1.1811673264076767,0.0
2844,395,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CIEN,135.09827155078358,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,57.750472,2.3393448896968945,-28.384017797712236,9649.876539341685,135.09827155078358,147.81018421136557,12.711912660581987,-0.2201179006914781,2.5594627903883724,0.0
2851,396,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SPOT,135.09827155078358,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,143.099162,0.9440884884481963,-34.462174440354644,9649.876539341685,135.09827155078358,120.23283380051261,-14.86543775027097,0.10388207409817656,0.8402064143500197,0.0
2858,397,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ONEW,125.44839501144192,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,32.645739,3.8427188004977286,0.0,9649.876539341685,126.43955131437309,125.72209307947476,0.2736980680328429,-0.00838388336171048,3.8511026838594393,0.0
2865,399,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AMOT,125.44839501144192,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,27.684952,4.531284540837994,0.0,9649.876539341685,125.44839501144192,112.48823818341884,-12.960156828023074,0.4681300089674374,4.063154531870557,0.0
2881,400,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AVAXUSD,125.44839501144192,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,76.366323,1.64271880697257,-64.23223883266328,9649.876539341685,50.04871389203329,0.0,-125.44839501144192,1.64271880697257,0.0,0.0
2892,401,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AES,125.44839501144192,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,24.814131,5.055522396147659,-18.131347964529397,9649.876539341685,125.44839501144192,112.39477884261422,-13.053616168827702,0.5260557449635331,4.529466651184126,0.0
2899,402,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,FUBO,115.79851847210023,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,6.015592,19.249729448423402,-55.8066596471709,9649.876539341685,115.79851847210023,125.92588337967491,10.127364907574687,-1.6835192459153958,20.933248694338797,0.0
2906,403,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,PPLT,106.14864193275855,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,90.215,1.1766185438425822,0.0,9649.876539341685,93.1411239305788,97.36699388094662,-8.781648051811928,0.09734132962159206,1.07927721422099,0.0
2913,404,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,APPN,106.14864193275855,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,56.732355,1.8710424048633016,-12.755560294006852,9649.876539341685,106.14864193275855,116.07827845324799,9.929636520489439,-0.1750259886177727,2.0460683934810744,0.0
2934,406,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SOLUSD,106.14864193275855,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,106.723509,0.9946134916980526,-51.26483804666911,9649.876539341685,44.01901609899882,103.28287495221946,-2.8657669805390924,0.026852255959266595,0.967761235738786,0.0
2945,407,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,XP,106.14864193275855,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,30.21099,3.5135770768438426,-31.513051446856583,9649.876539341685,106.14864193275855,95.13961295552689,-11.009028977231665,0.36440477380025166,3.1491723030435907,0.0
2952,408,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TSM,86.84888885407517,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,99.486038,0.8729756516595341,0.0,9649.876539341685,70.51073836173505,96.35926812950669,9.510379275431518,-0.0955951153209209,0.968570766980455,0.0
2959,409,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,API,77.19901231473348,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,8.790991,8.781605204092857,0.0,9649.876539341685,77.19901231473348,68.04829747192782,-9.150714842805655,1.0409196008511048,7.740685603241753,0.0
2980,411,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SUSHIUSD,48.24938269670843,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,3.194326,15.104714639867197,0.0,9649.876539341685,17.496984239814726,42.096517192617185,-6.152865504091245,1.9261858382930375,13.17852880157416,0.0
2992,413,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,PCT,48.24938269670843,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,8.265143,5.837694846502768,-0.031173290480326795,9649.876539341685,48.24938269670843,52.74153161565606,4.492148918947628,-0.5435052870770206,6.381200133579789,0.0
3006,414,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,YFIUSD,38.59950615736674,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,18955.0,0.002036375951325072,0.0,9649.876539341685,11.577901343196189,29.2740068259202,-9.32549933144654,0.0004919809723791369,0.001544394978945935,0.0
3018,418,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,EHTH,38.59950615736674,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,10.461117,3.6898073272067164,-1.3888988250705152,9649.876539341685,38.59950615736674,39.611775099834766,1.012268942468026,-0.0967649001983274,3.7865722274050437,0.0
3038,419,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AAVEUSD,38.59950615736674,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,165.698103,0.23295080304791865,0.0,9649.876539341685,15.740786268483797,37.037048331759344,-1.562457825607396,0.009429545645476677,0.22352125740244197,0.0
3064,422,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,UNIUSD,28.949629618025057,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,9.267894,3.1236470354564974,-11.492275404735745,9649.876539341685,18.97980728378267,25.18326824954611,-3.7663613684789468,0.4063880498071025,2.7172589856493947,0.0
3075,423,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,NRIX,28.949629618025057,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,12.977008,2.230840084095275,-5.995248875601007,9649.876539341685,28.949629618025057,25.781832888448925,-3.167796729576132,0.24410840538713793,1.986731678708137,0.0
3084,426,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GWW,-154.39802462946696,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,524.741765,-0.29423620326746236,0.0,9649.876539341685,-140.63217444404023,-142.42316785882858,11.974856770638382,-0.022820475840413395,-0.27141572742704895,0.0
3091,427,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CHKP,-192.99753078683372,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,142.077316,-1.3583979217824873,26.691744876210453,9649.876539341685,-192.99753078683372,-170.17286296936481,22.824667817468907,-0.16064962697823562,-1.1977482948042517,0.0
3098,428,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ABEV,-212.2972838655171,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,3.246142,-65.39987587281058,25.856037125943285,9649.876539341685,-212.2972838655171,-248.15064647226802,-35.85336260675092,11.044915042764895,-76.44479091557548,0.0
3105,429,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AOS,-221.94716040485875,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,65.398055,-3.3937883994387716,24.325833587654056,9649.876539341685,-221.94716040485875,-214.34519055757005,7.6019698472887,-0.1162415280896152,-3.2775468713491565,0.0
3112,430,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,K,-221.94716040485875,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,67.426399,-3.291695295856727,-9.78802054699478,9649.876539341685,-221.94716040485872,-199.8879095331312,22.059250871727556,-0.327160447523344,-2.964534848333383,0.0
3119,431,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,NOC,-260.54666656222554,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,463.167723,-0.5625320021754312,-5.011273026415645,9649.876539341685,-260.54666656222554,-240.51676727964673,20.02989928257881,-0.04324545577753657,-0.5192865463978946,0.0
3126,432,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GD,-279.84641964090883,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,244.413383,-1.1449717532075925,29.64364500749424,9649.876539341685,-279.84641964090883,-259.931971530287,19.914448110621834,-0.08147855025852588,-1.0634932029490667,0.0
3133,433,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GCI,-308.7960492589339,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,4.364895,-70.74535567497819,48.75359590056581,9649.876539341685,-308.79604925893386,-302.7680416155185,6.028007643415435,-1.3810200803032915,-69.3643355946749,0.0
3140,434,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,KR,-385.99506157366744,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,59.171016,-6.523380662817543,51.11910265423047,9649.876539341685,-385.99506157366744,-339.30344014063115,46.69162143303629,-0.789096158717915,-5.7342845040996275,0.0
3146,435,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,REET,-1013.2370366308769,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,29.067273,-34.858345212874866,-0.5670755599230543,9649.876539341685,-1013.2370366308769,-967.6748262105812,45.56221042029574,-1.567474541567616,-33.29087067130725,0.0
3153,436,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,XLY,-1418.5318512832278,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,179.717651,-7.893113689112417,87.13653373023251,9649.876539341685,-1418.5318512832278,-1456.54155004897,-38.009698765742314,0.21149674811709127,-8.104610437229509,0.0
3160,437,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,IWM,-1466.7812339799361,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,200.293304,-7.323166599618008,88.55505524021721,9649.876539341685,-1466.7812339799361,-1456.590069975364,10.191164004572101,-0.05088120172290982,-7.272285397895098,0.0
3169,439,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SPY,-1495.7308635979612,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,443.748949,-3.3706690843293945,87.33589321364008,9649.876539341685,-1495.7308635979612,-1425.8530971353478,69.87776646261341,-0.15747139597757878,-3.2131976883518156,0.0
3178,440,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,QQQ,-5799.575800144353,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,345.371437,-16.792285576714768,452.6270738475635,9649.876539341685,-5799.575800144353,-5522.149996616742,277.4258035276107,-0.8032679422983398,-15.989017634416427,0.0
3186,441,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TBT,0.0,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,23.221185,0.0,0.0,9649.876539341685,0.0,607.9422219785262,607.9422219785262,-26.18049948693515,26.18049948693515,0.0
3193,442,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDXJ,385.99506157366744,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,48.872718,7.897965928018724,-39.79954837396087,9649.876539341685,385.99506157366744,521.0933331244511,135.09827155078364,-2.7642880748065544,10.662254002825279,0.0
3200,443,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDX,289.49629618025057,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,39.946658,7.2470717370211695,-31.263070295618256,9649.876539341685,289.49629618025057,318.4459257982756,28.94962961802503,-0.7247071737021161,7.971778910723286,0.0
3206,444,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,KWEB,543.4967447836325,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,24.969642,21.766301046031515,4.861633936437394,9058.279079727208,543.4967447836325,463.9997452235516,-79.4969995600809,3.1837460689296586,18.582554977101857,0.0
3213,445,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BABA,543.4967447836325,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,85.511971,6.355797187549712,11.875718063776038,9058.279079727208,543.4967447836325,474.11273393808915,-69.38401084554334,0.8113952939471286,5.544401893602583,0.0
3220,446,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GDXJ,181.16558159454416,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,43.833503,4.133039095564509,-30.13240922482634,9058.279079727208,181.16558159454416,346.1955131997065,165.02993160516235,-3.7649268324542153,7.897965928018724,0.0
3227,447,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GDX,181.16558159454416,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,35.632768,5.0842410444943305,-24.414174683029703,9058.279079727208,181.16558159454414,258.23322588463236,77.0676442900882,-2.1628306925268395,7.2470717370211695,0.0
3234,448,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,INTC,271.74837239181625,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,46.586516,5.8331980093084494,0.0,9058.279079727208,218.59042726659231,181.00457891772857,-90.74379347408768,1.9478553295139664,3.885342679794483,0.0
3241,449,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,REET,-1358.7418619590812,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,29.083541,-46.71858430027765,17.927649383635643,9058.279079727208,-1358.7418619590812,-1013.8041121907999,344.9377497682814,-11.860239087402782,-34.858345212874866,0.0
3247,450,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,AAPL,-271.74837239181625,2022-04-25 20:07:05,2022-04-25 13:30:00,2022-04-26 13:00:00,2022-04-26,160.910043,-1.688821700158369,25.286517902580464,9058.279079727208,-271.74837239181625,0.0,271.74837239181625,-1.688821700158369,0.0,0.0
3261,451,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CCJ,317.03976779045234,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,26.370246,12.022632166209307,0.0,9058.279079727208,258.5141714916894,188.7627617177532,-128.27700607269915,4.864459970252046,7.1581721959572615,0.0
3268,452,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,JOBY,271.74837239181625,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,4.97743,54.59612137022846,16.4025857238646,9058.279079727208,271.74837239181625,166.31448040854886,-105.43389198326739,21.182395730983135,33.41372563924533,0.0
3275,453,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NG,90.58279079727208,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,6.747787,13.42407381816766,-11.46531351106354,9058.279079727208,90.58279079727208,165.32697773187098,74.7441869345989,-11.076844443163203,24.500918261330863,0.0
3281,454,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,REET,-1358.7418619590812,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,28.699804,-47.34324533920445,67.9282777856719,9058.279079727208,-1358.7418619590812,-1340.8142125754457,17.927649383635526,-0.6246610389267998,-46.71858430027765,0.0
3288,455,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XLY,-1358.7418619590812,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,168.678087,-8.05523637435538,73.88525403264556,9058.279079727208,-1358.7418619590812,-1331.3953175529953,27.346544406085968,-0.16212268524296203,-7.893113689112417,0.0
3296,456,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IWM,-1358.7418619590812,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,188.20085,-7.219637222462499,16.914721996851384,9058.279079727208,-1358.7418619590812,-1378.2261787397188,-19.484316780637528,0.1035293771555098,-7.323166599618008,0.0
3301,457,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IYY,-1358.7418619590812,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 17:00:00,2022-04-26,103.07,-13.182709439789283,25.83811050198691,9058.279079727208,-1358.7418619590812,-1345.1738164641863,13.568045494894932,-0.13163913354899517,-13.051070306240288,0.0
3309,458,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPY,-1358.7418619590812,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,417.838398,-3.251835801742379,10.867316569514475,9058.279079727208,-1358.7418619590812,-1408.3949703843211,-49.65310842523991,0.11883328258701563,-3.3706690843293945,0.0
3317,459,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-4982.053493849965,2022-04-26 18:23:38,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,318.416972,-15.646318921247595,2.8226272260311442,9058.279079727208,-4982.053493849965,-5346.94872629679,-364.8952324468246,1.1459666554671735,-16.792285576714768,0.0
3325,460,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SNOW,181.16558159454416,2022-04-26 18:24:30,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,179.279026,1.0105230134089649,-25.482054661706808,9058.279079727208,181.16558159454416,0.0,-181.16558159454416,1.0105230134089649,0.0,0.0
3333,461,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,PLTR,181.16558159454416,2022-04-26 18:24:30,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,11.174435,16.21250484651297,0.0,9058.279079727208,159.92955105881492,0.0,-181.16558159454416,16.21250484651297,0.0,0.0
3340,462,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MSFT,0.0,2022-04-26 18:28:46,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,271.296644,0.0,0.0,9058.279079727208,0.0,363.26679836156126,363.26679836156126,-1.339002182281183,1.339002182281183,0.0
3348,463,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MCD,-181.16558159454416,2022-04-26 18:34:50,2022-04-26 13:30:00,2022-04-26 19:00:00,2022-04-26,248.873096,-0.7279436166717842,4.282672098953433,9058.279079727208,-181.16558159454416,0.0,181.16558159454416,-0.7279436166717842,0.0,0.0
3351,464,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,FIVN,285.4602253352528,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,99.87474,2.858182412642604,-11.255851031964017,9515.340844508428,285.4602253352528,207.56863545572364,-77.89158987952916,0.7798927925071861,2.078289620135418,0.0
